card_id,title,branch,decision_tier,watch_label,composite_score,assets_mentioned,expected_events,outcome_result,time_to_outcome_min,half_life_min,half_life_remaining_min,outcome_type_match,matched_event,outcome_detail
d33c8dfe-1d02-43d0-8e94-79060e4f686e,"E2 positioning unwind: (HYPE,SOL) — funding pressure regime",positioning_unwind,actionable_watch,positioning_unwind_watch,0.8063,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,0,40,40,True,buy_burst,buy_burst on HYPE at min 60 (magnitude=0.804)
e915338c-a256-44d7-97e2-d1190b859b81,"E2 positioning unwind: (HYPE,SOL) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.6901,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,0,50,50,True,buy_burst,buy_burst on HYPE at min 60 (magnitude=0.804)
ee397a9f-e7aa-4d7f-bd03-4d01973fcc01,"E2 positioning unwind: (HYPE,ETH) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,0,50,50,True,buy_burst,buy_burst on HYPE at min 60 (magnitude=0.804)
9052da4f-a6d6-4bb8-96a7-a9a622fc1596,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,0,50,50,True,buy_burst,buy_burst on HYPE at min 60 (magnitude=0.804)
a5b957ec-e3b6-45be-9954-593bcb03fff4,"E2 positioning unwind: (HYPE,ETH) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.6677,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,0,50,50,True,buy_burst,buy_burst on HYPE at min 60 (magnitude=0.804)
6f8e921b-1c26-41a3-8ddf-a4a0145f456c,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.6677,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,0,50,50,True,buy_burst,buy_burst on HYPE at min 60 (magnitude=0.804)
c34d9967-a3a1-40d1-a37c-55a0dd93fdc8,"E2 positioning unwind: (ETH,SOL) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.703,ETH|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,5,50,45,True,oi_accumulation,oi_accumulation on SOL at min 65 (magnitude=0.953)
45ecdb25-1eca-484d-b8fb-73fcccdfcb2c,"E2 positioning unwind: (BTC,SOL) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.703,BTC|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,5,50,45,True,oi_accumulation,oi_accumulation on SOL at min 65 (magnitude=0.953)
7f1e9b26-107a-497d-992e-3b17e8b01be7,"E2 positioning unwind: (ETH,SOL) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.6652,ETH|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,5,50,45,True,oi_accumulation,oi_accumulation on SOL at min 65 (magnitude=0.953)
14462848-8e09-47ca-b8e3-3f94c86aac04,"E2 positioning unwind: (BTC,SOL) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.6652,BTC|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,5,50,45,True,oi_accumulation,oi_accumulation on SOL at min 65 (magnitude=0.953)
94281fa6-b542-43cf-84f1-5f5899f702be,"E2 positioning unwind: (HYPE,ETH) — premium compression",positioning_unwind,actionable_watch,positioning_unwind_watch,0.7804,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,0,40,40,True,buy_burst,buy_burst on HYPE at min 60 (magnitude=0.804)
e1c238a9-3071-44cc-86b9-7252b9ef57f2,"E2 positioning unwind: (HYPE,BTC) — premium compression",positioning_unwind,research_priority,positioning_unwind_watch,0.6846,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,0,50,50,True,buy_burst,buy_burst on HYPE at min 60 (magnitude=0.804)
44799a01-5c6b-437e-809b-423dbbc8516b,"E2 positioning unwind: (HYPE,SOL) — premium compression",positioning_unwind,research_priority,positioning_unwind_watch,0.6846,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,0,50,50,True,buy_burst,buy_burst on HYPE at min 60 (magnitude=0.804)
7d1a79f0-df18-4f53-99fa-52a557f5535c,"E2 positioning unwind: (ETH,SOL) — premium compression",positioning_unwind,research_priority,positioning_unwind_watch,0.6846,ETH|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,5,50,45,True,oi_accumulation,oi_accumulation on SOL at min 65 (magnitude=0.953)
6fba1a36-90a5-4c0f-af02-afa3c5e054d7,"E2 positioning unwind: (BTC,SOL) — premium compression",positioning_unwind,research_priority,positioning_unwind_watch,0.6846,BTC|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,5,50,45,True,oi_accumulation,oi_accumulation on SOL at min 65 (magnitude=0.953)
0d954ad1-2d70-4b05-97d0-09262f683464,"E2 positioning unwind: (HYPE,ETH) — premium compression",positioning_unwind,research_priority,positioning_unwind_watch,0.6625,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,0,50,50,True,buy_burst,buy_burst on HYPE at min 60 (magnitude=0.804)
6ba1a386-5e32-4dbd-965a-0d54fa38ea25,"E2 positioning unwind: (HYPE,BTC) — premium compression",positioning_unwind,research_priority,positioning_unwind_watch,0.6625,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,0,50,50,True,buy_burst,buy_burst on HYPE at min 60 (magnitude=0.804)
048ec637-2bc3-4196-8013-aa8ea44555ee,"E2 positioning unwind: (HYPE,SOL) — premium compression",positioning_unwind,research_priority,positioning_unwind_watch,0.6625,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,0,50,50,True,buy_burst,buy_burst on HYPE at min 60 (magnitude=0.804)
90202c6c-af47-4562-ae46-12dcf14eef47,"E2 positioning unwind: (ETH,SOL) — premium compression",positioning_unwind,research_priority,positioning_unwind_watch,0.6625,ETH|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,5,50,45,True,oi_accumulation,oi_accumulation on SOL at min 65 (magnitude=0.953)
5250344e-79bc-4bcc-8343-8b950f71b65d,"E2 positioning unwind: (BTC,SOL) — premium compression",positioning_unwind,research_priority,positioning_unwind_watch,0.6625,BTC|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,5,50,45,True,oi_accumulation,oi_accumulation on SOL at min 65 (magnitude=0.953)
04a2e1e7-dc15-4874-8bae-c17d140a6460,"E1 beta reversion: (ETH,BTC) — no funding shift, no OI expansion",beta_reversion,actionable_watch,beta_reversion_watch,0.7742,ETH|BTC,funding_extreme|buy_burst,partial,0,40,40,True,buy_burst,"Partial buy_burst on BTC at min 60 (magnitude=0.593, below 70% threshold)"
b47fc06a-7046-4b73-9f12-4a700a6ea486,"E1 beta reversion: (ETH,BTC) — no funding shift, no OI expansion",beta_reversion,research_priority,beta_reversion_watch,0.6635,ETH|BTC,funding_extreme|buy_burst,partial,0,50,50,True,buy_burst,"Partial buy_burst on BTC at min 60 (magnitude=0.593, below 70% threshold)"
cbc37f6a-46dc-4575-91e5-e0b6f98ce5a9,"E1 beta reversion: (ETH,BTC) — transient aggression, no persistence",beta_reversion,actionable_watch,beta_reversion_watch,0.7478,ETH|BTC,funding_extreme|buy_burst,partial,0,40,40,True,buy_burst,"Partial buy_burst on BTC at min 60 (magnitude=0.593, below 70% threshold)"
320ca124-4e18-444d-855e-a27c670aa067,"E1 beta reversion: (ETH,BTC) — transient aggression, no persistence",beta_reversion,monitor_borderline,beta_reversion_watch,0.6486,ETH|BTC,funding_extreme|buy_burst,partial,0,60,60,True,buy_burst,"Partial buy_burst on BTC at min 60 (magnitude=0.593, below 70% threshold)"
b07a3a36-3367-489d-b362-f6a2206cf3dc,"Chain-D1 positioning unwind: (HYPE,ETH) break + HYPE funding extreme",other,research_priority,monitor_no_action,0.7708,HYPE|ETH,,expired,,50,-50,False,,Control card (no expected events); baseline reference.
f728d028-f8cd-48bc-855d-f5dcaf4cfd0c,"Chain-D1 positioning unwind: (HYPE,BTC) break + HYPE funding extreme",other,monitor_borderline,monitor_no_action,0.6167,HYPE|BTC,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
ac4bba46-e10c-4da1-bb74-638c989c35f6,"Chain-D1 positioning unwind: (HYPE,SOL) break + HYPE funding extreme",other,monitor_borderline,monitor_no_action,0.6167,HYPE|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
5f48a4c9-5550-4e3e-878b-9b3f9822ffb4,"Chain-D1 positioning unwind: (HYPE,SOL) break + SOL funding extreme",other,baseline_like,monitor_no_action,0.59,HYPE|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
f4ce86d5-97ae-432c-8880-64782803d750,"Chain-D1 positioning unwind: (ETH,SOL) break + SOL funding extreme",other,monitor_borderline,monitor_no_action,0.6167,ETH|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
c23cbd92-d911-4190-bed5-680d454f56af,"Chain-D1 positioning unwind: (BTC,SOL) break + SOL funding extreme",other,monitor_borderline,monitor_no_action,0.6167,BTC|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
6c039152-db76-44c6-b709-a58a11d5a7d6,"Chain-D1 positioning unwind: (HYPE,ETH) break + HYPE funding extreme",other,monitor_borderline,monitor_no_action,0.6082,HYPE|ETH,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
a968dcf0-7130-42ca-9bbb-bb0bd2ca0886,"Chain-D1 positioning unwind: (HYPE,BTC) break + HYPE funding extreme",other,baseline_like,monitor_no_action,0.5993,HYPE|BTC,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
e3f59b01-96df-4010-a784-a62d2bbdf445,"Chain-D1 positioning unwind: (HYPE,SOL) break + HYPE funding extreme",other,baseline_like,monitor_no_action,0.5993,HYPE|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
b842fe9c-7d8c-47fb-8589-63b5fa9ea53b,"Chain-D1 positioning unwind: (HYPE,SOL) break + SOL funding extreme",other,baseline_like,monitor_no_action,0.59,HYPE|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
903d5996-003b-4831-86f1-504795572fa0,"Chain-D1 positioning unwind: (ETH,SOL) break + SOL funding extreme",other,baseline_like,monitor_no_action,0.5993,ETH|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
99400087-3808-4a02-b831-294066ffb86a,"Chain-D1 positioning unwind: (BTC,SOL) break + SOL funding extreme",other,baseline_like,monitor_no_action,0.5993,BTC|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
3c02497f-bf72-4cb6-a395-3360b0d892c1,"Chain-D1 flow continuation: (HYPE,ETH) break driven by HYPE burst aggr",other,research_priority,monitor_no_action,0.7113,HYPE|ETH,,expired,,50,-50,False,,Control card (no expected events); baseline reference.
a516aa7f-9637-412f-be32-e24105261d91,"Chain-D1 flow continuation: (HYPE,ETH) break driven by ETH burst aggre",other,monitor_borderline,monitor_no_action,0.6389,HYPE|ETH,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
c74160bb-4355-432c-9115-f5a81b8fea33,"Chain-D1 flow continuation: (HYPE,SOL) break driven by HYPE burst aggr",other,monitor_borderline,monitor_no_action,0.6118,HYPE|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
20ad5746-2b6c-47d8-992e-be3b0ff8766a,"Chain-D1 flow continuation: (HYPE,SOL) break driven by SOL burst aggre",other,baseline_like,monitor_no_action,0.5928,HYPE|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
824ed349-a324-4cec-8be5-3ad2f5700fa4,"Chain-D1 flow continuation: (ETH,BTC) break driven by ETH burst aggres",other,monitor_borderline,monitor_no_action,0.62,ETH|BTC,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
49fbfe3b-5f7f-4282-bfca-3c9d92f23b67,"Chain-D1 flow continuation: (ETH,BTC) break driven by BTC burst aggres",other,monitor_borderline,monitor_no_action,0.6083,ETH|BTC,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
d367b8b2-3b6d-4e3c-9c22-f22befd29495,"Chain-D1 flow continuation: (ETH,SOL) break driven by ETH burst aggres",other,monitor_borderline,monitor_no_action,0.6083,ETH|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
dd465885-7fef-49d0-b868-f8e7fc9a247c,"Chain-D1 flow continuation: (ETH,SOL) break driven by SOL burst aggres",other,monitor_borderline,monitor_no_action,0.6118,ETH|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
0d9710ee-22f0-4720-8da9-3d4ebcab0875,"Chain-D1 flow continuation: (BTC,SOL) break driven by BTC burst aggres",other,monitor_borderline,monitor_no_action,0.62,BTC|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
4a475f9f-dd67-477d-b99e-c7778d248198,"Chain-D1 flow continuation: (BTC,SOL) break driven by SOL burst aggres",other,monitor_borderline,monitor_no_action,0.6118,BTC|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
ed6759ec-6e28-45ac-a8ff-d5e36a5ca1ac,Extreme long funding on HYPE predicts reversion,other,research_priority,monitor_no_action,0.7012,HYPE,,expired,,50,-50,False,,Control card (no expected events); baseline reference.
f80e13e9-710d-4c11-a0a8-cbd2a47163d6,Extreme long funding on SOL predicts reversion,other,baseline_like,monitor_no_action,0.5411,SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
98cd257d-5d91-42c7-b5af-a13a438a2d40,"Correlation break (HYPE,ETH) — positioning_unwind_candidate",other,research_priority,monitor_no_action,0.7129,HYPE|ETH,,expired,,50,-50,False,,Control card (no expected events); baseline reference.
d5152cd0-3472-4313-b737-22d47dcd6df8,"Correlation break (HYPE,BTC) — positioning_unwind_candidate",other,monitor_borderline,monitor_no_action,0.62,HYPE|BTC,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
