card_id,title,branch,decision_tier,watch_label,composite_score,assets_mentioned,expected_events,outcome_result,time_to_outcome_min,half_life_min,half_life_remaining_min,outcome_type_match,matched_event,outcome_detail
8e21a2dd-4e76-40da-97d8-6314e0cbad69,"Chain-D1 flow continuation: (ETH,BTC) break driven by ETH burst aggres",other,monitor_borderline,monitor_no_action,0.6413,ETH|BTC,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
b3308302-1af6-4b5f-8f16-2a00e77ef933,"Chain-D1 flow continuation: (ETH,BTC) break driven by BTC burst aggres",other,monitor_borderline,monitor_no_action,0.6083,ETH|BTC,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
25240428-3a67-450d-ae33-c09289ba8cc4,"Chain-D1 flow continuation: (BTC,SOL) break driven by BTC burst aggres",other,monitor_borderline,monitor_no_action,0.62,BTC|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
0f21aabf-8162-4c53-95fe-10c0d18d928a,"Chain-D1 flow continuation: (BTC,SOL) break driven by SOL burst aggres",other,monitor_borderline,monitor_no_action,0.6118,BTC|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
1146ebe3-ad4c-465e-876d-5d1f6b05c8a8,Extreme long funding on HYPE predicts reversion,other,research_priority,monitor_no_action,0.7012,HYPE,,expired,,50,-50,False,,Control card (no expected events); baseline reference.
0583680a-b2b7-4d7b-b045-8c9ab13243d6,Extreme long funding on SOL predicts reversion,other,baseline_like,monitor_no_action,0.5411,SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
fb28f0d5-1bc2-481b-a291-cb65fd74e239,"Correlation break (HYPE,ETH) — positioning_unwind_candidate",other,research_priority,monitor_no_action,0.7129,HYPE|ETH,,expired,,50,-50,False,,Control card (no expected events); baseline reference.
458c050d-08f4-4dc2-97b3-647d833878d4,"Correlation break (HYPE,BTC) — positioning_unwind_candidate",other,monitor_borderline,monitor_no_action,0.62,HYPE|BTC,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
26de26e1-762b-44ee-a142-b746dad40efa,"Correlation break (HYPE,SOL) — positioning_unwind_candidate",other,monitor_borderline,monitor_no_action,0.62,HYPE|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
976ffe9f-ce8e-4437-ad12-8084ea7bf527,"Correlation break (ETH,SOL) — positioning_unwind_candidate",other,monitor_borderline,monitor_no_action,0.62,ETH|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
d8a2135f-4b6f-40bc-a639-6d79b04e8b89,"Correlation break (BTC,SOL) — positioning_unwind_candidate",other,monitor_borderline,monitor_no_action,0.62,BTC|SOL,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
56f0138e-4f59-4715-a797-5fa05fd69f1f,"Correlation break (HYPE,ETH) — positioning_unwind_candidate",other,monitor_borderline,monitor_no_action,0.6048,HYPE|ETH,,expired,,60,-60,False,,Control card (no expected events); baseline reference.
